dataset,model,scope,ratio,method,epoch,total_epoch,accuracy,validation_loss
modelnet40,pointnet,global,2.0,proj_sl,67,100,0.8833,0.3854
modelnet40,pointnet,global,2.0,proj_sl,68,100,0.8874,0.3738
modelnet40,pointnet,global,2.0,proj_sl,69,100,0.8841,0.3856
modelnet40,pointnet,global,2.0,proj_sl,70,100,0.8865,0.3732
modelnet40,pointnet,global,2.0,proj_sl,71,100,0.8886,0.3713
modelnet40,pointnet,global,2.0,proj_sl,72,100,0.8821,0.3772
modelnet40,pointnet,global,2.0,proj_sl,73,100,0.8837,0.3758
modelnet40,pointnet,global,2.0,proj_sl,74,100,0.8874,0.3708
modelnet40,pointnet,global,2.0,proj_sl,75,100,0.8865,0.3748
modelnet40,pointnet,global,2.0,proj_sl,76,100,0.8898,0.3681
modelnet40,pointnet,global,2.0,proj_sl,77,100,0.8930,0.3680
modelnet40,pointnet,global,2.0,proj_sl,78,100,0.8886,0.3705
modelnet40,pointnet,global,2.0,proj_sl,79,100,0.8898,0.3702
modelnet40,pointnet,global,2.0,proj_sl,80,100,0.8861,0.3703
modelnet40,pointnet,global,2.0,proj_sl,81,100,0.8886,0.3642
modelnet40,pointnet,global,2.0,proj_sl,82,100,0.8878,0.3684
modelnet40,pointnet,global,2.0,proj_sl,83,100,0.8902,0.3619
modelnet40,pointnet,global,2.0,proj_sl,84,100,0.8902,0.3619
modelnet40,pointnet,global,2.0,proj_sl,85,100,0.8857,0.3651
modelnet40,pointnet,global,2.0,proj_sl,86,100,0.8902,0.3632
modelnet40,pointnet,global,2.0,proj_sl,87,100,0.8898,0.3622
modelnet40,pointnet,global,2.0,proj_sl,88,100,0.8886,0.3645
modelnet40,pointnet,global,2.0,proj_sl,89,100,0.8861,0.3663
modelnet40,pointnet,global,2.0,proj_sl,90,100,0.8874,0.3647
modelnet40,pointnet,global,2.0,proj_sl,91,100,0.8865,0.3629
modelnet40,pointnet,global,2.0,proj_sl,92,100,0.8890,0.3627
modelnet40,pointnet,global,2.0,proj_sl,93,100,0.8878,0.3637
modelnet40,pointnet,global,2.0,proj_sl,94,100,0.8878,0.3644
modelnet40,pointnet,global,2.0,proj_sl,95,100,0.8878,0.3623
modelnet40,pointnet,global,2.0,proj_sl,96,100,0.8882,0.3613
modelnet40,pointnet,global,2.0,proj_sl,97,100,0.8902,0.3619
modelnet40,pointnet,global,2.0,proj_sl,98,100,0.8861,0.3664
modelnet40,pointnet,global,2.0,proj_sl,99,100,0.8914,0.3628
modelnet40,pointnet,global,3.0,lamp,0,100,0.8246,0.5880
modelnet40,pointnet,global,3.0,lamp,1,100,0.7869,0.6819
modelnet40,pointnet,global,3.0,lamp,2,100,0.8136,0.6036
modelnet40,pointnet,global,3.0,lamp,3,100,0.8286,0.5575
modelnet40,pointnet,global,3.0,lamp,4,100,0.8083,0.6164
modelnet40,pointnet,global,3.0,lamp,5,100,0.8468,0.5344
modelnet40,pointnet,global,3.0,lamp,6,100,0.8128,0.5881
modelnet40,pointnet,global,3.0,lamp,7,100,0.8416,0.5336
modelnet40,pointnet,global,3.0,lamp,8,100,0.8314,0.5344
modelnet40,pointnet,global,3.0,lamp,9,100,0.8262,0.5708
modelnet40,pointnet,global,3.0,lamp,10,100,0.8100,0.5987
modelnet40,pointnet,global,3.0,lamp,11,100,0.8152,0.6258
modelnet40,pointnet,global,3.0,lamp,12,100,0.8067,0.6225
modelnet40,pointnet,global,3.0,lamp,13,100,0.8031,0.6197
modelnet40,pointnet,global,3.0,lamp,14,100,0.8408,0.5408
modelnet40,pointnet,global,3.0,lamp,15,100,0.8424,0.5357
modelnet40,pointnet,global,3.0,lamp,16,100,0.8460,0.4935
modelnet40,pointnet,global,3.0,lamp,17,100,0.8310,0.5570
modelnet40,pointnet,global,3.0,lamp,18,100,0.8181,0.5902
modelnet40,pointnet,global,3.0,lamp,19,100,0.8408,0.5422
modelnet40,pointnet,global,3.0,lamp,20,100,0.8331,0.5332
modelnet40,pointnet,global,3.0,lamp,21,100,0.8371,0.5300
modelnet40,pointnet,global,3.0,lamp,22,100,0.8104,0.6050
modelnet40,pointnet,global,3.0,lamp,23,100,0.8440,0.5164
modelnet40,pointnet,global,3.0,lamp,24,100,0.8169,0.5525
modelnet40,pointnet,global,3.0,lamp,25,100,0.8343,0.5691
modelnet40,pointnet,global,3.0,lamp,26,100,0.8233,0.5666
modelnet40,pointnet,global,3.0,lamp,27,100,0.8436,0.5015
modelnet40,pointnet,global,3.0,lamp,28,100,0.8452,0.5086
modelnet40,pointnet,global,3.0,lamp,29,100,0.8140,0.6145
modelnet40,pointnet,global,3.0,lamp,30,100,0.8246,0.6175
modelnet40,pointnet,global,3.0,lamp,31,100,0.8197,0.5699
modelnet40,pointnet,global,3.0,lamp,32,100,0.8351,0.5261
modelnet40,pointnet,global,3.0,lamp,33,100,0.8420,0.5359
modelnet40,pointnet,global,3.0,lamp,34,100,0.8254,0.5700
modelnet40,pointnet,global,3.0,lamp,35,100,0.8250,0.5666
modelnet40,pointnet,global,3.0,lamp,36,100,0.8416,0.5371
modelnet40,pointnet,global,3.0,lamp,37,100,0.8148,0.6021
modelnet40,pointnet,global,3.0,lamp,38,100,0.8270,0.5439
modelnet40,pointnet,global,3.0,lamp,39,100,0.8355,0.5458
modelnet40,pointnet,global,3.0,lamp,40,100,0.8363,0.5669
modelnet40,pointnet,global,3.0,lamp,41,100,0.8400,0.5274
modelnet40,pointnet,global,3.0,lamp,42,100,0.8140,0.5789
modelnet40,pointnet,global,3.0,lamp,43,100,0.8533,0.4887
modelnet40,pointnet,global,3.0,lamp,44,100,0.8375,0.5510
modelnet40,pointnet,global,3.0,lamp,45,100,0.8537,0.4827
modelnet40,pointnet,global,3.0,lamp,46,100,0.8189,0.5702
modelnet40,pointnet,global,3.0,lamp,47,100,0.8104,0.5967
modelnet40,pointnet,global,3.0,lamp,48,100,0.7622,0.6786
modelnet40,pointnet,global,3.0,lamp,49,100,0.8367,0.5062
modelnet40,pointnet,global,3.0,lamp,50,100,0.8740,0.4279
modelnet40,pointnet,global,3.0,lamp,51,100,0.8752,0.4173
modelnet40,pointnet,global,3.0,lamp,52,100,0.8776,0.4180
modelnet40,pointnet,global,3.0,lamp,53,100,0.8732,0.4167
modelnet40,pointnet,global,3.0,lamp,54,100,0.8756,0.4150
modelnet40,pointnet,global,3.0,lamp,55,100,0.8788,0.4053
modelnet40,pointnet,global,3.0,lamp,56,100,0.8768,0.4077
modelnet40,pointnet,global,3.0,lamp,57,100,0.8809,0.4001
modelnet40,pointnet,global,3.0,lamp,58,100,0.8752,0.4077
modelnet40,pointnet,global,3.0,lamp,59,100,0.8764,0.4111
modelnet40,pointnet,global,3.0,lamp,60,100,0.8788,0.4006
modelnet40,pointnet,global,3.0,lamp,61,100,0.8817,0.3972
modelnet40,pointnet,global,3.0,lamp,62,100,0.8841,0.3968
modelnet40,pointnet,global,3.0,lamp,63,100,0.8797,0.4014
modelnet40,pointnet,global,3.0,lamp,64,100,0.8784,0.4014
modelnet40,pointnet,global,3.0,lamp,65,100,0.8776,0.4071
modelnet40,pointnet,global,3.0,lamp,66,100,0.8760,0.4126
modelnet40,pointnet,global,3.0,lamp,67,100,0.8809,0.4007
modelnet40,pointnet,global,3.0,lamp,68,100,0.8813,0.3993
modelnet40,pointnet,global,3.0,lamp,69,100,0.8776,0.4011
modelnet40,pointnet,global,3.0,lamp,70,100,0.8797,0.3934
modelnet40,pointnet,global,3.0,lamp,71,100,0.8788,0.3922
modelnet40,pointnet,global,3.0,lamp,72,100,0.8845,0.3903
modelnet40,pointnet,global,3.0,lamp,73,100,0.8784,0.3991
modelnet40,pointnet,global,3.0,lamp,74,100,0.8793,0.3930
modelnet40,pointnet,global,3.0,lamp,75,100,0.8748,0.4020
modelnet40,pointnet,global,3.0,lamp,76,100,0.8801,0.3948
modelnet40,pointnet,global,3.0,lamp,77,100,0.8756,0.4043
modelnet40,pointnet,global,3.0,lamp,78,100,0.8772,0.3926
modelnet40,pointnet,global,3.0,lamp,79,100,0.8780,0.3959
modelnet40,pointnet,global,3.0,lamp,80,100,0.8809,0.3899
modelnet40,pointnet,global,3.0,lamp,81,100,0.8817,0.3869
modelnet40,pointnet,global,3.0,lamp,82,100,0.8801,0.3905
modelnet40,pointnet,global,3.0,lamp,83,100,0.8809,0.3886
modelnet40,pointnet,global,3.0,lamp,84,100,0.8797,0.3884
modelnet40,pointnet,global,3.0,lamp,85,100,0.8821,0.3889
modelnet40,pointnet,global,3.0,lamp,86,100,0.8801,0.3861
modelnet40,pointnet,global,3.0,lamp,87,100,0.8833,0.3848
modelnet40,pointnet,global,3.0,lamp,88,100,0.8813,0.3886
modelnet40,pointnet,global,3.0,lamp,89,100,0.8833,0.3876
modelnet40,pointnet,global,3.0,lamp,90,100,0.8788,0.3877
modelnet40,pointnet,global,3.0,lamp,91,100,0.8825,0.3858
modelnet40,pointnet,global,3.0,lamp,92,100,0.8849,0.3813
modelnet40,pointnet,global,3.0,lamp,93,100,0.8809,0.3818
modelnet40,pointnet,global,3.0,lamp,94,100,0.8797,0.3858
modelnet40,pointnet,global,3.0,lamp,95,100,0.8813,0.3885
modelnet40,pointnet,global,3.0,lamp,96,100,0.8776,0.3891
modelnet40,pointnet,global,3.0,lamp,97,100,0.8813,0.3855
modelnet40,pointnet,global,3.0,lamp,98,100,0.8825,0.3873
modelnet40,pointnet,global,3.0,lamp,99,100,0.8797,0.3845
cifar100,vgg19,global,2.0,fpgm,0,100,0.6400,1.5536
cifar100,vgg19,global,2.0,fpgm,1,100,0.6255,1.6656
cifar100,vgg19,global,2.0,fpgm,2,100,0.6471,1.5473
cifar100,vgg19,global,2.0,fpgm,3,100,0.6658,1.4395
cifar100,vgg19,global,2.0,fpgm,4,100,0.6535,1.5528
cifar100,vgg19,global,2.0,fpgm,5,100,0.6594,1.4847
cifar100,vgg19,global,2.0,fpgm,6,100,0.6626,1.5243
cifar100,vgg19,global,2.0,fpgm,7,100,0.6619,1.5426
cifar100,vgg19,global,2.0,fpgm,8,100,0.6597,1.5080
cifar100,vgg19,global,2.0,fpgm,9,100,0.6551,1.5753
cifar100,vgg19,global,2.0,fpgm,10,100,0.6477,1.5973
cifar100,vgg19,global,2.0,fpgm,11,100,0.6732,1.4869
cifar100,vgg19,global,2.0,fpgm,12,100,0.6644,1.5110
cifar100,vgg19,global,2.0,fpgm,13,100,0.6625,1.5306
cifar100,vgg19,global,2.0,fpgm,14,100,0.6600,1.5612
cifar100,vgg19,global,2.0,fpgm,15,100,0.6671,1.4950
cifar100,vgg19,global,2.0,fpgm,16,100,0.6624,1.5341
cifar100,vgg19,global,2.0,fpgm,17,100,0.6704,1.5094
cifar100,vgg19,global,2.0,fpgm,18,100,0.6631,1.5421
cifar100,vgg19,global,2.0,fpgm,19,100,0.6710,1.4787
cifar100,vgg19,global,2.0,fpgm,20,100,0.6604,1.5614
cifar100,vgg19,global,2.0,fpgm,21,100,0.6643,1.5379
cifar100,vgg19,global,2.0,fpgm,22,100,0.6728,1.4873
cifar100,vgg19,global,2.0,fpgm,23,100,0.6488,1.6385
cifar100,vgg19,global,2.0,fpgm,24,100,0.6576,1.5474
cifar100,vgg19,global,2.0,fpgm,25,100,0.6531,1.6091
cifar100,vgg19,global,2.0,fpgm,26,100,0.6636,1.5680
cifar100,vgg19,global,2.0,fpgm,27,100,0.6635,1.5693
cifar100,vgg19,global,2.0,fpgm,28,100,0.6684,1.5289
cifar100,vgg19,global,2.0,fpgm,29,100,0.6542,1.5832
cifar100,vgg19,global,2.0,fpgm,30,100,0.6551,1.6244
cifar100,vgg19,global,2.0,fpgm,31,100,0.6651,1.5181
cifar100,vgg19,global,2.0,fpgm,32,100,0.6629,1.5590
cifar100,vgg19,global,2.0,fpgm,33,100,0.6738,1.5085
cifar100,vgg19,global,2.0,fpgm,34,100,0.6524,1.6531
cifar100,vgg19,global,2.0,fpgm,35,100,0.6760,1.5071
cifar100,vgg19,global,2.0,fpgm,36,100,0.6685,1.5498
cifar100,vgg19,global,2.0,fpgm,37,100,0.6543,1.6377
cifar100,vgg19,global,2.0,fpgm,38,100,0.6621,1.5844
cifar100,vgg19,global,2.0,fpgm,39,100,0.6549,1.6186
cifar100,vgg19,global,2.0,fpgm,40,100,0.6564,1.6262
cifar100,vgg19,global,2.0,fpgm,41,100,0.6630,1.5776
cifar100,vgg19,global,2.0,fpgm,42,100,0.6580,1.6036
cifar100,vgg19,global,2.0,fpgm,43,100,0.6709,1.5399
cifar100,vgg19,global,2.0,fpgm,44,100,0.6708,1.5356
cifar100,vgg19,global,2.0,fpgm,45,100,0.6589,1.6151
cifar100,vgg19,global,2.0,fpgm,46,100,0.6644,1.5906
cifar100,vgg19,global,2.0,fpgm,47,100,0.6655,1.5657
cifar100,vgg19,global,2.0,fpgm,48,100,0.6631,1.5859
cifar100,vgg19,global,2.0,fpgm,49,100,0.6592,1.6035
cifar100,vgg19,global,2.0,fpgm,50,100,0.6644,1.6057
cifar100,vgg19,global,2.0,fpgm,51,100,0.6643,1.5763
cifar100,vgg19,global,2.0,fpgm,52,100,0.6593,1.6075
cifar100,vgg19,global,2.0,fpgm,53,100,0.6750,1.5210
cifar100,vgg19,global,2.0,fpgm,54,100,0.6663,1.5787
cifar100,vgg19,global,2.0,fpgm,55,100,0.6728,1.5374
cifar100,vgg19,global,2.0,fpgm,56,100,0.6700,1.5553
cifar100,vgg19,global,2.0,fpgm,57,100,0.6598,1.5907
cifar100,vgg19,global,2.0,fpgm,58,100,0.6653,1.5793
cifar100,vgg19,global,2.0,fpgm,59,100,0.6517,1.6538
cifar100,vgg19,global,2.0,fpgm,60,100,0.7191,1.3112
cifar100,vgg19,global,2.0,fpgm,61,100,0.7185,1.3137
cifar100,vgg19,global,2.0,fpgm,62,100,0.7228,1.3137
cifar100,vgg19,global,2.0,fpgm,63,100,0.7242,1.3192
cifar100,vgg19,global,2.0,fpgm,64,100,0.7249,1.3210
cifar100,vgg19,global,2.0,fpgm,65,100,0.7254,1.3218
cifar100,vgg19,global,2.0,fpgm,66,100,0.7276,1.3313
cifar100,vgg19,global,2.0,fpgm,67,100,0.7264,1.3306
cifar100,vgg19,global,2.0,fpgm,68,100,0.7291,1.3308
cifar100,vgg19,global,2.0,fpgm,69,100,0.7260,1.3340
cifar100,vgg19,global,2.0,fpgm,70,100,0.7285,1.3335
cifar100,vgg19,global,2.0,fpgm,71,100,0.7276,1.3339
cifar100,vgg19,global,2.0,fpgm,72,100,0.7303,1.3363
cifar100,vgg19,global,2.0,fpgm,73,100,0.7318,1.3373
cifar100,vgg19,global,2.0,fpgm,74,100,0.7325,1.3342
cifar100,vgg19,global,2.0,fpgm,75,100,0.7284,1.3433
cifar100,vgg19,global,2.0,fpgm,76,100,0.7325,1.3405
cifar100,vgg19,global,2.0,fpgm,77,100,0.7303,1.3386
cifar100,vgg19,global,2.0,fpgm,78,100,0.7321,1.3436
cifar100,vgg19,global,2.0,fpgm,79,100,0.7320,1.3427
cifar100,vgg19,global,2.0,fpgm,80,100,0.7315,1.3413
cifar100,vgg19,global,2.0,fpgm,81,100,0.7316,1.3409
cifar100,vgg19,global,2.0,fpgm,82,100,0.7337,1.3386
cifar100,vgg19,global,2.0,fpgm,83,100,0.7307,1.3409
cifar100,vgg19,global,2.0,fpgm,84,100,0.7325,1.3372
cifar100,vgg19,global,2.0,fpgm,85,100,0.7325,1.3442
cifar100,vgg19,global,2.0,fpgm,86,100,0.7340,1.3380
cifar100,vgg19,global,2.0,fpgm,87,100,0.7331,1.3373
cifar100,vgg19,global,2.0,fpgm,88,100,0.7330,1.3388
cifar100,vgg19,global,2.0,fpgm,89,100,0.7319,1.3356
cifar100,vgg19,global,2.0,fpgm,90,100,0.7312,1.3443
cifar100,vgg19,global,2.0,fpgm,91,100,0.7313,1.3386
cifar100,vgg19,global,2.0,fpgm,92,100,0.7350,1.3380
cifar100,vgg19,global,2.0,fpgm,93,100,0.7328,1.3371
cifar100,vgg19,global,2.0,fpgm,94,100,0.7347,1.3345
cifar100,vgg19,global,2.0,fpgm,95,100,0.7343,1.3374
cifar100,vgg19,global,2.0,fpgm,96,100,0.7333,1.3387
cifar100,vgg19,global,2.0,fpgm,97,100,0.7344,1.3345
cifar100,vgg19,global,2.0,fpgm,98,100,0.7334,1.3442
cifar100,vgg19,global,2.0,fpgm,99,100,0.7357,1.3416
cifar100,mobilenetv2,global,2.0,proj_sl,0,100,0.5924,1.4596
cifar100,mobilenetv2,global,2.0,proj_sl,1,100,0.6051,1.4049
cifar100,mobilenetv2,global,2.0,proj_sl,2,100,0.5949,1.4607
cifar100,mobilenetv2,global,2.0,proj_sl,3,100,0.5996,1.4545
cifar100,mobilenetv2,global,2.0,proj_sl,4,100,0.6100,1.3828
cifar100,mobilenetv2,global,2.0,proj_sl,5,100,0.6052,1.4188
cifar100,mobilenetv2,global,2.0,proj_sl,6,100,0.6120,1.4065
cifar100,mobilenetv2,global,2.0,proj_sl,7,100,0.6163,1.3797
cifar100,mobilenetv2,global,2.0,proj_sl,8,100,0.6260,1.3291
cifar100,mobilenetv2,global,2.0,proj_sl,9,100,0.6212,1.3510
cifar100,mobilenetv2,global,2.0,proj_sl,10,100,0.6214,1.3634
cifar100,mobilenetv2,global,2.0,proj_sl,11,100,0.6037,1.4459
cifar100,mobilenetv2,global,2.0,proj_sl,12,100,0.6146,1.3944
cifar100,mobilenetv2,global,2.0,proj_sl,13,100,0.6324,1.3239
cifar100,mobilenetv2,global,2.0,proj_sl,14,100,0.6140,1.3902
cifar100,mobilenetv2,global,2.0,proj_sl,15,100,0.6297,1.3422
cifar100,mobilenetv2,global,2.0,proj_sl,16,100,0.6236,1.3583
cifar100,mobilenetv2,global,2.0,proj_sl,17,100,0.6181,1.3769
cifar100,mobilenetv2,global,2.0,proj_sl,18,100,0.6314,1.3274
cifar100,mobilenetv2,global,2.0,proj_sl,19,100,0.6344,1.3229
cifar100,mobilenetv2,global,2.0,proj_sl,20,100,0.6377,1.3186
cifar100,mobilenetv2,global,2.0,proj_sl,21,100,0.6365,1.3143
cifar100,mobilenetv2,global,2.0,proj_sl,22,100,0.6277,1.3754
cifar100,mobilenetv2,global,2.0,proj_sl,23,100,0.6268,1.3298
cifar100,mobilenetv2,global,2.0,proj_sl,24,100,0.6393,1.3043
cifar100,mobilenetv2,global,2.0,proj_sl,25,100,0.6462,1.2939
cifar100,mobilenetv2,global,2.0,proj_sl,26,100,0.6423,1.2895
cifar100,mobilenetv2,global,2.0,proj_sl,27,100,0.6389,1.3208
cifar100,mobilenetv2,global,2.0,proj_sl,28,100,0.6412,1.2992
cifar100,mobilenetv2,global,2.0,proj_sl,29,100,0.6468,1.3156
cifar100,mobilenetv2,global,2.0,proj_sl,30,100,0.6393,1.3163
cifar100,mobilenetv2,global,2.0,proj_sl,31,100,0.6357,1.3162
cifar100,mobilenetv2,global,2.0,proj_sl,32,100,0.6539,1.2720
cifar100,mobilenetv2,global,2.0,proj_sl,33,100,0.6423,1.3257
cifar100,mobilenetv2,global,2.0,proj_sl,34,100,0.6386,1.3371
cifar100,mobilenetv2,global,2.0,proj_sl,35,100,0.6245,1.3880
cifar100,mobilenetv2,global,2.0,proj_sl,36,100,0.6510,1.2912
cifar100,mobilenetv2,global,2.0,proj_sl,37,100,0.6435,1.3232
cifar100,mobilenetv2,global,2.0,proj_sl,38,100,0.6406,1.3303
cifar100,mobilenetv2,global,2.0,proj_sl,39,100,0.6451,1.3103
cifar100,mobilenetv2,global,2.0,proj_sl,40,100,0.6425,1.3173
cifar100,mobilenetv2,global,2.0,proj_sl,41,100,0.6391,1.3298
cifar100,mobilenetv2,global,2.0,proj_sl,42,100,0.6472,1.3016
cifar100,mobilenetv2,global,2.0,proj_sl,43,100,0.6405,1.3305
cifar100,mobilenetv2,global,2.0,proj_sl,44,100,0.6436,1.3113
cifar100,mobilenetv2,global,2.0,proj_sl,45,100,0.6516,1.2785
cifar100,mobilenetv2,global,2.0,proj_sl,46,100,0.6351,1.3521
cifar100,mobilenetv2,global,2.0,proj_sl,47,100,0.6480,1.3153
cifar100,mobilenetv2,global,2.0,proj_sl,48,100,0.6480,1.3156
cifar100,mobilenetv2,global,2.0,proj_sl,49,100,0.6491,1.3292
cifar100,mobilenetv2,global,2.0,proj_sl,50,100,0.6457,1.3285
cifar100,mobilenetv2,global,2.0,proj_sl,51,100,0.6419,1.3368
cifar100,mobilenetv2,global,2.0,proj_sl,52,100,0.6460,1.3174
cifar100,mobilenetv2,global,2.0,proj_sl,53,100,0.6525,1.2848
cifar100,mobilenetv2,global,2.0,proj_sl,54,100,0.6543,1.3032
cifar100,mobilenetv2,global,2.0,proj_sl,55,100,0.6539,1.3111
cifar100,mobilenetv2,global,2.0,proj_sl,56,100,0.6480,1.3126
cifar100,mobilenetv2,global,2.0,proj_sl,57,100,0.6519,1.3204
cifar100,mobilenetv2,global,2.0,proj_sl,58,100,0.6509,1.3386
cifar100,mobilenetv2,global,2.0,proj_sl,59,100,0.6461,1.3360
cifar100,mobilenetv2,global,2.0,proj_sl,60,100,0.6779,1.2031
cifar100,mobilenetv2,global,2.0,proj_sl,61,100,0.6787,1.1970
cifar100,mobilenetv2,global,2.0,proj_sl,62,100,0.6791,1.2007
cifar100,mobilenetv2,global,2.0,proj_sl,63,100,0.6799,1.1976
cifar100,mobilenetv2,global,2.0,proj_sl,64,100,0.6787,1.2026
cifar100,mobilenetv2,global,2.0,proj_sl,65,100,0.6791,1.2038
cifar100,mobilenetv2,global,2.0,proj_sl,66,100,0.6819,1.2014
cifar100,mobilenetv2,global,2.0,proj_sl,67,100,0.6810,1.2052
cifar100,mobilenetv2,global,2.0,proj_sl,68,100,0.6817,1.2037
cifar100,mobilenetv2,global,2.0,proj_sl,69,100,0.6801,1.2136
cifar100,mobilenetv2,global,2.0,proj_sl,70,100,0.6781,1.2137
cifar100,mobilenetv2,global,2.0,proj_sl,71,100,0.6786,1.2147
cifar100,mobilenetv2,global,2.0,proj_sl,72,100,0.6796,1.2218
cifar100,mobilenetv2,global,2.0,proj_sl,73,100,0.6791,1.2211
cifar100,mobilenetv2,global,2.0,proj_sl,74,100,0.6820,1.2203
cifar100,mobilenetv2,global,2.0,proj_sl,75,100,0.6831,1.2153
cifar100,mobilenetv2,global,2.0,proj_sl,76,100,0.6805,1.2252
cifar100,mobilenetv2,global,2.0,proj_sl,77,100,0.6806,1.2233
cifar100,mobilenetv2,global,2.0,proj_sl,78,100,0.6779,1.2277
cifar100,mobilenetv2,global,2.0,proj_sl,79,100,0.6797,1.2305
cifar100,mobilenetv2,global,2.0,proj_sl,80,100,0.6791,1.2282
cifar100,mobilenetv2,global,2.0,proj_sl,81,100,0.6788,1.2277
cifar100,mobilenetv2,global,2.0,proj_sl,82,100,0.6793,1.2267
cifar100,mobilenetv2,global,2.0,proj_sl,83,100,0.6803,1.2218
cifar100,mobilenetv2,global,2.0,proj_sl,84,100,0.6793,1.2235
cifar100,mobilenetv2,global,2.0,proj_sl,85,100,0.6802,1.2240
cifar100,mobilenetv2,global,2.0,proj_sl,86,100,0.6798,1.2251
cifar100,mobilenetv2,global,2.0,proj_sl,87,100,0.6817,1.2230
cifar100,mobilenetv2,global,2.0,proj_sl,88,100,0.6806,1.2242
cifar100,mobilenetv2,global,2.0,proj_sl,89,100,0.6806,1.2285
cifar100,mobilenetv2,global,2.0,proj_sl,90,100,0.6801,1.2266
cifar100,mobilenetv2,global,2.0,proj_sl,91,100,0.6814,1.2259
cifar100,mobilenetv2,global,2.0,proj_sl,92,100,0.6811,1.2258
cifar100,mobilenetv2,global,2.0,proj_sl,93,100,0.6814,1.2234
cifar100,mobilenetv2,global,2.0,proj_sl,94,100,0.6801,1.2265
cifar100,mobilenetv2,global,2.0,proj_sl,95,100,0.6821,1.2290
cifar100,mobilenetv2,global,2.0,proj_sl,96,100,0.6796,1.2266
cifar100,mobilenetv2,global,2.0,proj_sl,97,100,0.6790,1.2238
cifar100,mobilenetv2,global,2.0,proj_sl,98,100,0.6817,1.2252
cifar100,mobilenetv2,global,2.0,proj_sl,99,100,0.6799,1.2282
cifar100,mobilenetv2,global,2.0,proj_sl,0,100,0.6455,1.3454
cifar100,mobilenetv2,global,2.0,proj_sl,1,100,0.6480,1.3189
cifar100,mobilenetv2,global,2.0,proj_sl,2,100,0.6527,1.3034
cifar100,mobilenetv2,global,2.0,proj_sl,3,100,0.6526,1.2928
cifar100,mobilenetv2,global,2.0,proj_sl,4,100,0.6467,1.2797
cifar100,mobilenetv2,global,2.0,proj_sl,5,100,0.6494,1.2827
cifar100,mobilenetv2,global,2.0,proj_sl,6,100,0.6398,1.3291
cifar100,mobilenetv2,global,2.0,proj_sl,7,100,0.6430,1.3286
cifar100,mobilenetv2,global,2.0,proj_sl,8,100,0.6376,1.3338
cifar100,mobilenetv2,global,2.0,proj_sl,9,100,0.6498,1.2852
cifar100,mobilenetv2,global,2.0,proj_sl,10,100,0.6500,1.2712
cifar100,mobilenetv2,global,2.0,proj_sl,11,100,0.6377,1.3136
cifar100,mobilenetv2,global,2.0,proj_sl,12,100,0.6389,1.3071
cifar100,mobilenetv2,global,2.0,proj_sl,13,100,0.6407,1.3104
cifar100,mobilenetv2,global,2.0,proj_sl,14,100,0.6465,1.2835
cifar100,mobilenetv2,global,2.0,proj_sl,15,100,0.6434,1.2780
cifar100,mobilenetv2,global,2.0,proj_sl,16,100,0.6480,1.2599
cifar100,mobilenetv2,global,2.0,proj_sl,17,100,0.6394,1.3289
cifar100,mobilenetv2,global,2.0,proj_sl,18,100,0.6320,1.3349
cifar100,mobilenetv2,global,2.0,proj_sl,19,100,0.6375,1.3107
cifar100,mobilenetv2,global,2.0,proj_sl,20,100,0.6284,1.3385
cifar100,mobilenetv2,global,2.0,proj_sl,21,100,0.6360,1.3221
cifar100,mobilenetv2,global,2.0,proj_sl,22,100,0.6415,1.2790
cifar100,mobilenetv2,global,2.0,proj_sl,23,100,0.6286,1.3289
cifar100,mobilenetv2,global,2.0,proj_sl,24,100,0.6374,1.3341
cifar100,mobilenetv2,global,2.0,proj_sl,25,100,0.6269,1.3449
cifar100,mobilenetv2,global,2.0,proj_sl,26,100,0.6302,1.3413
cifar100,mobilenetv2,global,2.0,proj_sl,27,100,0.6290,1.3382
cifar100,mobilenetv2,global,2.0,proj_sl,28,100,0.6341,1.3285
cifar100,mobilenetv2,global,2.0,proj_sl,29,100,0.6172,1.3937
cifar100,mobilenetv2,global,2.0,proj_sl,30,100,0.6180,1.3784
cifar100,mobilenetv2,global,2.0,proj_sl,31,100,0.6272,1.3609
cifar100,mobilenetv2,global,2.0,proj_sl,32,100,0.6338,1.3369
cifar100,mobilenetv2,global,2.0,proj_sl,33,100,0.6361,1.3007
cifar100,mobilenetv2,global,2.0,proj_sl,34,100,0.6298,1.3229
cifar100,mobilenetv2,global,2.0,proj_sl,35,100,0.6252,1.3645
cifar100,mobilenetv2,global,2.0,proj_sl,36,100,0.6250,1.3634
cifar100,mobilenetv2,global,2.0,proj_sl,37,100,0.6309,1.3345
cifar100,mobilenetv2,global,2.0,proj_sl,38,100,0.6357,1.3130
cifar100,mobilenetv2,global,2.0,proj_sl,39,100,0.6280,1.3379
cifar100,mobilenetv2,global,2.0,proj_sl,40,100,0.6283,1.3412
cifar100,mobilenetv2,global,2.0,proj_sl,41,100,0.6287,1.3413
cifar100,mobilenetv2,global,2.0,proj_sl,42,100,0.6237,1.3909
cifar100,mobilenetv2,global,2.0,proj_sl,43,100,0.6286,1.3482
cifar100,mobilenetv2,global,2.0,proj_sl,44,100,0.6312,1.3104
cifar100,mobilenetv2,global,2.0,proj_sl,45,100,0.6267,1.3292
cifar100,mobilenetv2,global,2.0,proj_sl,46,100,0.6241,1.3438
